flag,id,enqueteur,debut,date,sexe,age,ethnie,religion,importance,commune,department,boniethnie,acotonou,Cotonou,education,malnourriture,foot,passage,form,bonivote,nordsud,garde,pereethnie,mereethnie,femmeethnie,nom,nombre,fin,RAdummy1,RAdummy2,RAdummy3,RAdummy4,male,AdjaGroup,FonGroup,YorubaGroup,NagoGroup,BaribaGroup,DendiGroup,BatamaribeGroup,YoaLokpaGroup,PeulGroup,Christian,Muslim,Animist,Religiosity,Education,WithoutFood,BeninFoot,Control,Femme,FemmeFon,ControlFemme,ControlFemmeFon,FemmeFemmeFon,BoniVote,WifeIsFon,YayiCoethnics,NonCoethnics,NonCoEthnicsFon,NonCoEthnicsCoEthnics,FonCoEthnics,pop,FonXTreatment,NagoBaribaXTreatment,MaleXTreatment
"x",3014,"Karime","9:30","28/8/2012","M",37,"Ani","Musulman","3","Bassila","Donga","Nago","17",17,"5","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Karime","1000","9:50",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,5,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"x",3015,"Karime","10:15","28/8/2012","F",28,"Fon","Chretien","3","Allada","Atlantique","Nordique","3",3,"3","1","Oui","Bariba","Short","NA","NA","NA","Nordique","Bariba","Fon","NSP","1000","10:34",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"x",3016,"Karime","10:55","28/8/2012","M",25,"Goun","Chretien","2","Porto-Novo","Oueme","Nago","3",3,"7","1","Non","Femme","Long","Non","Nord","A","Nago","NSP","Fon","Karime","1004","11:10",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,7,1,0,0,1,0,1,,0,0,1,0,0,1,,0,1,0,0,0
"x",3017,"Karime","11:40","28/8/2012","F",19,"Mahi","Chretien","2","Cotonou","Littoral","Nago","19",19,"7","1","Oui","Nago","Short","NA","NA","NA","Nago","Nordique","Fon","Karime","1104","11:58",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,7,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"x",3018,"Karime","12:15","28/8/2012","M",21,"Fon","Chretien","3","Cotonou","Littoral","NSP","21",21,"5","2","Oui","Bariba","Short","NA","NA","NA","Bariba","Bariba","Fon","Ulrich","104","12:30",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,2,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"x",3019,"Karime","13:40","28/8/2012","F",28,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","15",15,"1","3","Oui","Control","Long","Non","Nord","A","Nago","Nordique","Fon","Karime","1400","14:00",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,3,1,1,0,0,0,0,,0,1,1,0,,1,1,1,0,0,0
"x",3020,"Karime","14:20","28/8/2012","M",42,"Fon","Chretien","3","Abomey-Calavi","Littoral","Nago","42",42,"5","1","Oui","Bariba","Long","Non","Nord","A","Nago","Bariba","Fon","NSP","1004","14:42",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"x",3021,"Karime","15:15","28/8/2012","F",35,"Fon","Chretien","2","Ouidah","Atlantique","Nordique","2",2,"3","1","Oui","Nago","Long","Non","Nord","B","Nago","Nago","Fon","Kassim","NSP","15:30",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"x",3022,"Karime","15:55","28/8/2012","M",32,"Yom","Musulman","3","Compargo","Donga","Nago","2",2,"5","1","Non","FonFemme","Long","Oui","Nord","B","Nago","Peul","Fon","Karime","1100","16:10",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,5,1,0,0,0,1,,1,1,1,1,0,1,0,0,,1,0,0,1
"x",3023,"Karime","16:35","28/8/2012","F",25,"Yorouba","Musulman","3","Save","Collines","Yorouba","20",20,"5","1","Non","Bariba","Short","NA","NA","NA","Yorouba","Bariba","Fon","Karime","1004","16:50",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,0,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"x",3024,"Karime","17:05","28/8/2012","M",40,"Dendi","Musulman","3","Kandi","Alibori","Nago","10",10,"7","1","Oui","Femme","Long","Non","Sud","A","Nago","Bariba","Fon","Karime","1000","17:25",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,7,1,1,0,1,0,1,,0,0,1,0,1,0,0,,1,0,0,0
"",4013,"Patrick","8:10","28/8/2012","F",31,"Fon","Chretien","3","Abomey","Zou","Nago","15",15,"5","1","Oui","Nago","Long","Non","Nord","A","Nago","Nago","Fon","Patrick","1000","8:34",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",4014,"Patrick","8:41","28/8/2012","M",18,"Adja","Chretien","2","Lokossa","Mono","Nago","5",5,"5","1","Oui","Control","Long","Oui","Sud","A","Nago","Nago","Fon","Patrick","NSP","9:02",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,5,1,1,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",4015,"Patrick","9:13","28/8/2012","F",45,"Mina","Chretien","3","Ze","Atlantique","Nordique","26",26,"1","2","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Patrick","1000","9:35",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",4016,"Patrick","9:43","28/8/2012","M",23,"Fon","Chretien","3","Allada","Atlantique","Nago","15",15,"5","1","Oui","FonFemme","Long","Oui","Nord","A","Nago","Nago","Fon","Patrick","1000","10:08",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,1,,1,1,1,1,0,0,1,,0,1,1,0,1
"x",4017,"Patrick","11:02","28/8/2012","M",29,"Boo","Musulman","3","Kalale","Borgou","Nago","10",10,"7","1","Non","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Patrick","1104","11:33",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,7,1,0,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"x",4018,"Patrick","10:17","28/8/2012","F",49,"Fon","Chretien","3","Abomey-Calavi","Atlantique","Nordique","37",37,"1","1","Oui","Bariba","Long","Oui","Sud","A","Bariba","Bariba","Fon","Patrick","NSP","10:41",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"",4019,"Patrick","13:25","28/8/2012","F",38,"Nago","Musulman","3","Bassila","Donga","Nago","25",25,"4","1","Oui","Femme","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","NSP","13:47",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,4,1,1,0,1,0,1,,0,1,1,1,0,,1,1,1,0,0,0
"x",4020,"Patrick","14:03","28/8/2012","M",16,"NA","NA","NA","NA","NA","NA","NA",,"NA","NA","NA","Femme","Long","NA","NA","NA","NA","NA","NA","NA","NA","14:21",0,0,0,1,1,,,,,,,,,,,,,,,,,0,1,0,1,,0,,,,,,,,1,,,0
"",4021,"Patrick","14:32","28/8/2012","F",48,"Fon","Chretien","3","Cotonou","Littoral","Nordique","48",48,"3","1","Non","Bariba","Long","Oui","Nord","A","Bariba","Bariba","Fon","Patrick","NSP","14:54",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"x",4022,"Patrick","15:11","28/8/2012","M",17,"NA","NA","NA","NA","NA","NA","NA",,"NA","NA","NA","FonFemme","Long","NA","NA","NA","NA","NA","NA","NA","NA","15:36",0,0,0,1,1,,,,,,,,,,,,,,,,,0,0,1,,1,1,,,,,,,,1,,,1
"",4023,"Patrick","15:57","28/8/2012","F",26,"Fon","Chretien","3","Porto-Novo","Oueme","Nordique","8",8,"1","2","Oui","Bariba","Short","NA","NA","NA","Bariba","Bariba","Fon","Patrick","1000","16:34",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",4024,"Patrick","16:47","28/8/2012","M",44,"Adja","Chretien","3","Bohicon","Zou","Nago","20",20,"7","1","Non","Nago","Long","Non","Nord","A","Nago","Bariba","Fon","Patrick","1104","17:22",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,7,1,0,0,0,0,,,,0,1,0,1,0,0,,0,0,0,0
"",1025,"Adam","7:23","29/8/2012","F",22,"Goun","Chretien","2","Adjara","Oueme","Nordique","17",17,"7","1","Oui","Bariba","Long","Non","Nord","A","Nago","Nago","Fon","Adam","1104","7:46",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,7,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",1026,"Adam","7:58","29/8/2012","M",25,"Fon","Animiste","3","Seme-Kpodji","Oueme","Bariba","2",2,"3","1","Oui","Bariba","Short","NA","NA","NA","Bariba","Nago","Fon","Adam","1700","8:22",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",1027,"Adam","8:36","29/8/2012","F",43,"Dendi","Musulman","3","Parakou","Borgou","Nago","12",12,"1","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Adam","NSP","9:00",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",1028,"Adam","9:16","29/8/2012","M",57,"Fon","Chretien","3","Come","Mono","Nordique","8",8,"7","1","Oui","FonFemme","Long","Non","Nord","A","Nago","Nago","Fon","Adam","1400","9:40",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,0,1,,1,1,0,1,0,0,1,,0,1,1,0,1
"",1029,"Adam","10:01","29/8/2012","F",18,"Bariba","Chretien","3","Cotonou","Littoral","Nago","18",18,"5","1","Oui","Bariba","Short","NA","NA","NA","Nago","Nago","Fon","Adam","1104","10:24",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",1030,"Adam","10:35","29/8/2012","M",30,"Fon","Chretien","3","Dogbo","Couffo","Bariba","4",4,"4","3","Non","Nago","Long","Oui","Nord","A","Bariba","Bariba","Fon","NSP","1000","11:42",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,4,3,0,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"",1031,"Adam","12:00","29/8/2012","F",29,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","11",11,"7","1","Oui","FonFemme","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1104","10:20",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,7,1,1,0,0,1,,1,1,1,1,1,0,,1,1,1,0,1,0
"",1032,"Adam","12:17","29/8/2012","M",44,"Bariba","Musulman","3","Nikki","Borgou","Nago","13",13,"3","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba-Peul","Fon","Adam","NSP","12:40",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,3,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",1033,"Adam","14:10","29/8/2012","F",40,"Mina","Chretien","3","Lokossa","Mono","Nordique","20",20,"7","1","Oui","Femme","Long","Non","Nord","A","Nago","Bariba","Fon","Adam","1000","14:33",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,1,0,1,,0,0,1,0,1,0,0,,1,0,0,0
"",1034,"Adam","14:56","29/8/2012","M",37,"Yorouba","Musulman","3","Cotonou","Littoral","Bariba","NR",,"2","2","Oui","Bariba","Long","Non","Nord","A","Nago","Nago","Fon","Adam","1000","15:24",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,1,0,0,0,,,,0,1,1,0,,1,1,0,0,0,0
"",1035,"Adam","15:43","29/8/2012","F",58,"Somba","Animiste","3","Tanguieta","Atacora","Nago","26",26,"5","2","Non","Control","Long","Oui","Sud","A","Nago","Nago","Fon","NSP","NSP","10:20",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5,2,0,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",1036,"Adam","16:41","29/8/2012","M",23,"Bariba","Musulman","3","Klouekanme","Couffo","Nago","2",2,"6","1","Oui","Femme","Long","Oui","Sud","A","Nago","Nago","Fon","Adam","1100","17:17",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,6,1,1,0,1,0,1,,0,1,1,1,0,,1,1,1,0,0,0
"",2025,"Ibrahim","8:20","29/8/2012","F",23,"Fon","Animiste","2","Cotonou","Littoral","Nago","23",23,"5","1","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Ibrahim","1100","8:45",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",2026,"Ibrahim","8:52","29/8/2012","M",19,"Dendi","Musulman","2","Kandi","Alibori","Nago","1",1,"7","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Ibrahim","1104","9:19",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,7,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",2027,"Ibrahim","9:25","29/8/2012","F",30,"Goun","Animiste","2","Adjara","Oueme","Nago","10",10,"5","1","Non","FonFemme","Long","Oui","Nord","A","Nago","Nago","Fon","Ibrahim","1100","9:46",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,1,,1,1,1,1,0,0,1,,0,1,1,0,0
"",2028,"Ibrahim","9:55","29/8/2012","M",24,"Ditamari","Chretien","2","Natitingou","Atacora","Nago","5",5,"7","1","Non","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Ibrahim","1104","10:21",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,7,1,0,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",2029,"Ibrahim","10:30","29/8/2012","F",37,"Fon","Chretien","3","Toffo","Atlantique","Nordique","15",15,"4","2","Oui","Nago","Long","Non","Nord","A","Nago","Nago","Fon","NSP","1000","11:02",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,2,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",2030,"Ibrahim","11:11","29/8/2012","M",40,"Yorouba","Musulman","3","Porto-Novo","Oueme","Yorouba","10",10,"5","1","Oui","Femme","Long","Oui","Sud","A","Yorouba","Bariba","Fon","Ibrahim","1100","11:32",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,1,0,1,0,1,,0,1,1,1,0,,1,1,1,0,0,0
"",2031,"Ibrahim","14:10","29/8/2012","F",40,"Bariba","Musulman","2","Tanguieta","Atacora","Nago","13",13,"5","1","Oui","Control","Long","Oui","Nord","A","Nago","Bariba","Fon","Ibrahim","1000","14:30",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,1,1,1,0,0,0,0,,1,1,1,0,,1,1,1,0,0,0
"",2032,"Ibrahim","14:40","29/8/2012","M",30,"Fon","Chretien","2","Ouidah","Atlantique","Nago","10",10,"7","1","Non","Bariba","Long","Oui","Nord","A","Nago","Bariba","Fon","Ibrahim","1100","15:12",0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,7,1,0,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"",2033,"Ibrahim","15:20","29/8/2012","F",21,"Lokpa","Musulman","2","Ouake","Atacora","Nago","3",3,"7","1","Oui","FonFemme","Long","Oui","Nord","A","Nago","Nago","Fon","Ibrahim","NR","15:42",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,7,1,1,0,0,1,,1,1,1,1,0,1,0,0,,1,0,0,0
"",2034,"Ibrahim","15:50","29/8/2012","M",34,"Nago","Musulman","2","Sakete","Plateau","Nago","10",10,"6","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Ibrahim","1104","16:15",0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,6,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",2035,"Ibrahim","16:25","29/8/2012","F",19,"Mina","Animiste","3","Lokossa","Mono","Nago","2",2,"6","1","Non","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Ibrahim","1104","16:50",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,6,1,0,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",2036,"Ibrahim","17:01","29/8/2012","M",22,"Fon","Chretien","2","Cotonou","Littoral","Nago","22",22,"6","2","Oui","Femme","Long","Non","Nord","A","Nago","Bariba","Fon","Ibrahim","1000","17:22",0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,6,2,1,0,1,0,1,,0,0,1,0,0,1,,0,1,0,0,0
"",3025,"Karime","8:20","29/8/2012","F",55,"Goun","Chretien","3","Porto-Novo","Oueme","NSP","45",45,"1","2","Oui","FonFemme","Long","Non","Nord","A","NSP","NSP","NSP","NSP","1004","8:40",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,0,1,,1,1,0,,0,0,1,,0,1,1,0,0
"",3026,"Karime","9:15","29/8/2012","M",40,"Ewe","Chretien","3","Ghana","Ghana","Nordique","4",4,"7","NR","Non","Control","Long","Oui","Sud","A","NSP","NSP","Fon","NSP","104","9:30",0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,7,,0,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",3027,"Karime","10:05","29/8/2012","F",32,"Aizo","Chretien","3","Abomey-Calavi","Atlantique","Kotokoli","6",6,"1","3","Oui","Bariba","Long","Non","Nord","A","Kotokoli","Bariba","NSP","NSP","1000","10:25",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,3,1,0,0,0,,,,0,,0,0,1,,0,0,0,0,0
"",3028,"Karime","10:49","29/8/2012","M",29,"Yorouba","Musulman","3","Bokicon","Zou","Nago","1",1,"5","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Karime","1104","11:02",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",3029,"Karime","11:28","29/8/2012","F",35,"Goun","Chretien","3","Porto-Novo","Oueme","Nordique","15",15,"5","1","Oui","Nago","Long","Non","Nord","A","Nago","Nago","Fon","Karime","1000","11:45",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",3030,"Karime","12:05","29/8/2012","M",52,"Fon","Chretien","3","Cotonou","Littoral","Nago","38",38,"6","1","Oui","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Karime","1100","12:20",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,6,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3031,"Karime","13:40","29/8/2012","F",27,"Bariba","Musulman","3","Parakou","Borgou","Nago","5",5,"7","1","Non","FonFemme","Long","Oui","Sud","A","Nago","Bariba","Fon","Karime","1104","13:59",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,7,1,0,0,0,1,,1,1,1,1,1,0,,1,1,1,0,1,0
"",3032,"Karime","14:15","29/8/2012","M",33,"Bariba","Musulman","3","Nikki","Borgou","Nago","4",4,"3","1","Non","Nago","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1400","11:28",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,3,1,0,0,0,0,,,,0,1,1,0,,1,1,0,0,0,0
"",3033,"Karime","14:52","29/8/2012","F",38,"Goun","Chretien","2","Cotonou","Littoral","Nordique","38",38,"5","1","Oui","Bariba","Long","Non","Nord","A","Bariba","Bariba","Fon","NSP","104","15:05",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",3034,"Karime","15:32","29/8/2012","M",28,"Goun","Chretien","2","Ouidah","Atlantique","Nago","21",21,"7","1","Non","Nago","Short","NA","NA","NA","Nago","Peul","Fon","Karime","1104","15:49",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,7,1,0,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3035,"Karime","16:02","29/8/2012","F",42,"Dendi","Musulman","3","Compargo","Donga","Yorouba","22",22,"3","1","Oui","Control","Long","Oui","Nord","A","Yorouba","Bariba","Fon","Karime","1000","16:25",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,1,1,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",3036,"Karime","16:55","29/8/2012","M",32,"Yorouba","Chretien","3","Cotonou","Atlantique","Yorouba","32",32,"7","1","NR","Femme","Long","Non","Nord","A","Yorouba","Bariba","Fon","Akim","1004","17:15",0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,7,1,,0,1,0,1,,0,0,1,1,0,,1,1,1,0,0,0
"",4025,"Patrick","8:08","29/8/2012","F",43,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","4",4,"4","1","Oui","Control","Long","Oui","Sud","A","Nago","Nago","Fon","Patrick","NSP","8:24",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,1,1,1,0,0,0,0,,1,1,1,0,,1,1,1,0,0,0
"",4026,"Patrick","8:32","29/8/2012","M",39,"Fon","Chretien","3","Cotonou","Littoral","Nago","39",39,"6","1","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Patrick","1100","8:49",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,6,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",4027,"Patrick","9:02","29/8/2012","F",51,"Fon","Chretien","3","Abomey","Zou","Nago","30",30,"3","2","Non","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Patrick","1000","9:20",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,2,0,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",4028,"Patrick","9:33","29/8/2012","M",31,"Peul","Musulman","3","Bembereke","Borgou","Nago","7",7,"7","1","Oui","Nago","Long","Oui","Sud","B","Nago","Bariba","Fon","Patrick","1400","9:51",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,3,7,1,1,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",4029,"Patrick","10:16","29/8/2012","F",21,"Yoa","Chretien","2","Natitingou","Atacora","Nago","2",2,"5","1","Non","FonFemme","Long","Oui","Sud","A","Nago","Peul","Fon","Patrick","1000","10:35",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,5,1,0,0,0,1,,1,1,1,1,0,1,0,0,,1,0,0,0
"",4030,"Patrick","10:51","29/8/2012","M",48,"Fon","Animiste","2","Cotonou","Littoral","Bariba","48",48,"1","3","Oui","Femme","Long","Non","Nord","A","Bariba","Yorouba","Fon","Patrick","NSP","11:17",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,1,0,1,0,1,,0,0,1,0,0,1,,0,1,0,0,0
"",4031,"Patrick","13:22","29/8/2012","F",20,"Mina","Chretien","3","Dassa-Zoume","Collines","Yorouba","3",3,"5","1","Oui","Bariba","Short","NA","NA","NA","Yorouba","Bariba","Fon","Patrick","1000","13:39",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",4032,"Patrick","13:53","29/8/2012","M",34,"Fon","Animiste","3","Ketou","Plateau","Nago","10",10,"5","1","Non","Bariba","Long","Oui","Nord","A","Nago","Bariba","Fon","Patrick","1400","14:09",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"",4033,"Patrick","14:23","29/8/2012","F",49,"Lokpa","Musulman","3","Bassila","Donga","Bariba","25",25,"1","1","Oui","Control","Long","Oui","Sud","A","Bariba","Bariba","Fon","Patrick","NSP","14:42",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",4034,"Patrick","14:53","29/8/2012","M",22,"Goun","Animiste","3","Kandi","Alibori","Yorouba","20",20,"5","1","Non","Bariba","Long","Non","Nord","A","Yorouba","Bariba","Fon","Patrick","NSP","15:26",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",4035,"Patrick","15:48","29/8/2012","F",37,"Adja","Chretien","3","Seme","Oueme","Nordique","12",12,"1","2","Non","Bariba","Short","NA","NA","NA","Bariba","Bariba","Fon","Patrick","NSP","16:19",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",4036,"Patrick","16:38","29/8/2012","M",34,"Betamaribe","Chretien","3","Tanguieta","Atacora","Nago","18",18,"5","1","Oui","Nago","Long","Oui","Sud","A","Nago","Nago","Fon","Patrick","1000","17:12",0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3,5,1,1,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",1037,"Adam","9:01","30/8/2012","F",48,"Bariba","Musulman","3","Djougou","Donga","Nago","13",13,"2","2","Oui","Nago","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1000","9:22",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,2,1,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",1038,"Adam","9:34","30/8/2012","M",20,"Fon","Chretien","3","Cotonou","Littoral","Nordique","20",20,"6","1","Oui","Nago","Short","NA","NA","NA","Nordique","Nordique","Fon","Adam","1104","9:56",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,6,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",1039,"Adam","10:11","30/8/2012","F",33,"Mahi","Chretien","3","Kpomasse","Atlantique","Nago","25",25,"3","2","Oui","Control","Long","Non","Nord","A","Nago","Nago","Fon","Adam","1100","10:36",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,2,1,1,0,0,0,0,,0,1,0,0,1,,0,1,0,0,0
"",1040,"Adam","10:46","30/8/2012","M",55,"Yorouba","Musulman","3","Sakete","Plateau","Nago","3",3,"3","1","Oui","Bariba","Short","NA","NA","NA","Nago","Nago","Fon","NSP","1000","11:12",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
